CNT,CNTSCHID,N_STU,sch_ESCS,sch_perf,sch_DISCLIM,sch_TEACHSUP,sch_BELONG,ols_slope,ols_intercept,low_ses,odds_breaking
ALB,800140.0,5,-2.0237448203889676,352.79568617564564,-0.5151278413788016,1.1564344620740215,0.033948812815195975,22.103978684570674,381.6065065352863,True,False
ALB,800141.0,10,-0.40036428010347996,388.32721537336204,0.46867580962779043,0.24067194847254786,0.6260309650771393,22.103978684570674,381.6065065352863,False,False
ALB,800142.0,17,-0.5699394884832227,319.856063675015,-0.16834519653448307,-0.4502040980400456,0.027711885173225818,22.103978684570674,381.6065065352863,False,False
ALB,800143.0,1,-0.2942,305.11253333333326,0.7331,1.5558,2.2967,22.103978684570674,381.6065065352863,False,False
ALB,800144.0,1,-1.6741,490.3964333333333,1.6289,1.5558,0.9331000000000002,22.103978684570674,381.6065065352863,True,True
ALB,800145.0,20,-0.7349023021646989,360.55899881076556,-0.385976065908103,0.05603973547613821,0.23343781105720474,22.103978684570674,381.6065065352863,False,False
ALB,800146.0,10,-1.0019172701878225,365.9352316915747,-0.49827355558957964,-0.2584937505097165,0.7820630422839,22.103978684570674,381.6065065352863,False,False
ALB,800147.0,34,-0.8404409926341223,366.88643210167936,-0.405837968878814,0.1598273488619312,0.010970611378130584,22.103978684570674,381.6065065352863,False,False
ALB,800148.0,9,-0.8817136777169533,324.19627600142877,-0.3923845510610186,-0.10261045542257827,-0.457915450597079,22.103978684570674,381.6065065352863,False,False
ALB,800149.0,39,-1.0595112188734361,424.47869705904,0.12498533640101556,0.9764387689771835,0.5221644809948497,22.103978684570674,381.6065065352863,False,False
ALB,800150.0,11,-2.2027933389688767,403.85744411584915,0.39398951603877463,0.8789656291192207,0.16130945678899855,22.103978684570674,381.6065065352863,True,True
ALB,800151.0,4,-1.19884661124622,335.77586409595597,0.04754450039930249,-0.2025267010666832,-0.32342787194340133,22.103978684570674,381.6065065352863,True,False
ALB,800153.0,9,-0.4166336786295721,365.14943317370904,0.4580120194419344,1.1379192999910477,0.46243684778654925,22.103978684570674,381.6065065352863,False,False
ALB,800154.0,2,-1.9907499999999996,396.36558333333335,,,0.89715,22.103978684570674,381.6065065352863,True,True
ALB,800155.0,3,-2.303970942056792,375.1724366101436,0.9692646237462619,0.7592846091248312,1.8890334509884354,22.103978684570674,381.6065065352863,True,True
ALB,800156.0,29,-0.17789600717387444,366.6819152415712,0.22290659241915095,0.2139025603321478,-0.30217954012053744,22.103978684570674,381.6065065352863,False,False
ALB,800157.0,32,-1.3113547467734243,385.8928923256459,-0.1227077199398614,0.09548806698022021,-0.02039186842691581,22.103978684570674,381.6065065352863,True,True
ALB,800158.0,24,-0.37949818936726465,317.71748573019653,-0.06732180128087857,0.02163262291775327,-0.30424530130094746,22.103978684570674,381.6065065352863,False,False
